bibTeX Key, Link to bibTeX File
1111MuhammadAminMuhibbiKhulasaAthrBayrut1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1111MuhammadAminMuhibbiKhulasaAthrBayrut1960.bib
1111MuhammadAminMuhibbiKhulasaAthrBayrut1966,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1111MuhammadAminMuhibbiKhulasaAthrBayrut1966.bib
1111MuhammadAminMuhibbiKhulasaAthrIsmacil2006,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1111MuhammadAminMuhibbiKhulasaAthrIsmacil2006.bib
1111MuhammadAminMuhibbiKhulasaAthrQahirat1868,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1111MuhammadAminMuhibbiKhulasaAthrQahirat1868.bib
1111MuhammadAminMuhibbiKhulasaAthrRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1111MuhammadAminMuhibbiKhulasaAthrRiyad2013.bib
1111MuhammadAminMuhibbiKhulasaAthrSabagh1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1111MuhammadAminMuhibbiKhulasaAthrSabagh1983.bib
1119IbnMacsumSulafaCasrNajaf1971,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1119IbnMacsumSulafaCasrNajaf1971.bib
1119IbnMacsumSulafaCasrQahirat1906,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1119IbnMacsumSulafaCasrQahirat1906.bib
1119IbnMacsumSulafaCasrQatar1962,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1119IbnMacsumSulafaCasrQatar1962.bib
1119IbnMacsumSulafaCasrRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1119IbnMacsumSulafaCasrRiyad2013.bib
1120CaliKhanMadaniDarajatRaficaBahr1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1120CaliKhanMadaniDarajatRaficaBahr1997.bib
1120CaliKhanMadaniDarajatRaficaBayrut1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1120CaliKhanMadaniDarajatRaficaBayrut1983.bib
1120CaliKhanMadaniDarajatRaficaMahmudi2016,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1120CaliKhanMadaniDarajatRaficaMahmudi2016.bib
1120CaliKhanMadaniDarajatRaficaNajaf1962,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1120CaliKhanMadaniDarajatRaficaNajaf1962.bib
1122MuhammadZurqaniSharhCalaMawahibBayrut1996,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1122MuhammadZurqaniSharhCalaMawahibBayrut1996.bib
1122MuhammadZurqaniSharhCalaMawahibBayrut2012,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1122MuhammadZurqaniSharhCalaMawahibBayrut2012.bib
1122MuhammadZurqaniSharhCalaMawahibBayrut2015,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1122MuhammadZurqaniSharhCalaMawahibBayrut2015.bib
1122MuhammadZurqaniSharhCalaMawahibQahirat1874,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1122MuhammadZurqaniSharhCalaMawahibQahirat1874.bib
1126MuhammadHanbaliMashyakhaHafiz1990,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1126MuhammadHanbaliMashyakhaHafiz1990.bib
1147SancaniTarikhYamanJazim1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1147SancaniTarikhYamanJazim1985.bib
1147SancaniTarikhYamanRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1147SancaniTarikhYamanRiyad2013.bib
1153IbnKannanYawmiyyatShamiyyaCulabi1990,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1153IbnKannanYawmiyyatShamiyyaCulabi1990.bib
1153IbnKannanYawmiyyatShamiyyaRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1153IbnKannanYawmiyyatShamiyyaRiyad2013.bib
1156IfraniNuzhatHadiDimashq2018,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniNuzhatHadiDimashq2018.bib
1156IfraniNuzhatHadiHoudas1888,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniNuzhatHadiHoudas1888.bib
1156IfraniNuzhatHadiHoudas1926,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniNuzhatHadiHoudas1926.bib
1156IfraniNuzhatHadiQahirat2012,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniNuzhatHadiQahirat2012.bib
1156IfraniNuzhatHadiShadili1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniNuzhatHadiShadili1998.bib
1156IfraniNuzhatHadiShadili2015,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniNuzhatHadiShadili2015.bib
1156IfraniRawdatTacrifRibat1962,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniRawdatTacrifRibat1962.bib
1156IfraniRawdatTacrifRibat1995,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniRawdatTacrifRibat1995.bib
1156IfraniSafwaFas1800,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniSafwaFas1800.bib
1156IfraniSafwaKhayali2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1156IfraniSafwaKhayali2004.bib
1158TahanawiKashshafIstalahatBayrut1996,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1158TahanawiKashshafIstalahatBayrut1996.bib
1175BudayriHawadithDimashq1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1175BudayriHawadithDimashq1997.bib
1175BudayriHawadithQahirat1995,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1175BudayriHawadithQahirat1995.bib
1175KarabisiIklilManhajHusayni2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1175KarabisiIklilManhajHusayni2004.bib
1187QadiriIltiqatDurarQasimi1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1187QadiriIltiqatDurarQasimi1983.bib
1187QadiriNashrMathaniFas1892,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1187QadiriNashrMathaniFas1892.bib
1187QadiriNashrMathaniRabat1977,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1187QadiriNashrMathaniRabat1977.bib
1206MuradiSilkBayrut1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1206MuradiSilkBayrut1988.bib
1206MuradiSilkDurarBaghdad1968,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1206MuradiSilkDurarBaghdad1968.bib
1206MuradiSilkDurarBulaq1874,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1206MuradiSilkDurarBulaq1874.bib
1206MuradiSilkDurarCulabi2001,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1206MuradiSilkDurarCulabi2001.bib
1206MuradiSilkDurarShahin1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1206MuradiSilkDurarShahin1997.bib
1212BahrCulumFawaidRijaliyyaNajaf1965,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1212BahrCulumFawaidRijaliyyaNajaf1965.bib
1212BahrCulumFawaidRijaliyyaTehran1944,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1212BahrCulumFawaidRijaliyyaTehran1944.bib
1212BahrCulumFawaidRijaliyyaTehran1984,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1212BahrCulumFawaidRijaliyyaTehran1984.bib
1218SalihFulaniQatfThamarBayrut2019,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1218SalihFulaniQatfThamarBayrut2019.bib
1218SalihFulaniQatfThamarHaydarabad1910,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1218SalihFulaniQatfThamarHaydarabad1910.bib
1218SalihFulaniQatfThamarRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1218SalihFulaniQatfThamarRiyad2013.bib
1218SalihFulaniQatfThamarSabri1984,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1218SalihFulaniQatfThamarSabri1984.bib
1232IbnKhatibCumariRawdaCabdHakim2000,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1232IbnKhatibCumariRawdaCabdHakim2000.bib
1232IbnKhatibCumariRawdaSamarrai1987,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1232IbnKhatibCumariRawdaSamarrai1987.bib
1237JabartiCajaibAtharBayrut1970,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharBayrut1970.bib
1237JabartiCajaibAtharBayrut1980,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharBayrut1980.bib
1237JabartiCajaibAtharCabdRahim1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharCabdRahim1997.bib
1237JabartiCajaibAtharMoreh2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharMoreh2013.bib
1237JabartiCajaibAtharQahirat1905,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharQahirat1905.bib
1237JabartiCajaibAtharQahirat1958,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharQahirat1958.bib
1237JabartiCajaibAtharQasim1879,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharQasim1879.bib
1237JabartiCajaibAtharRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiCajaibAtharRiyad2013.bib
1237JabartiMuzhirTaqdisCabdRahim1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiMuzhirTaqdisCabdRahim1998.bib
1237JabartiMuzhirTaqdisCatiyat1961,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiMuzhirTaqdisCatiyat1961.bib
1237JabartiMuzhirTaqdisJiddat1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiMuzhirTaqdisJiddat1999.bib
1237JabartiMuzhirTaqdisJiddat2012,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiMuzhirTaqdisJiddat2012.bib
1237JabartiMuzhirTaqdisQahirat1958,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiMuzhirTaqdisQahirat1958.bib
1237JabartiMuzhirTaqdisQahirat1969,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1237JabartiMuzhirTaqdisQahirat1969.bib
1250ShawkaniBadrTalicBayrut1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicBayrut1998.bib
1250ShawkaniBadrTalicCamri1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicCamri1998.bib
1250ShawkaniBadrTalicHallaq2006,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicHallaq2006.bib
1250ShawkaniBadrTalicQahirat1929,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicQahirat1929.bib
1250ShawkaniBadrTalicQahirat1968,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicQahirat1968.bib
1250ShawkaniBadrTalicQahirat1995,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicQahirat1995.bib
1250ShawkaniBadrTalicRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicRiyad2013.bib
1250ShawkaniBadrTalicZabarat1980,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1250ShawkaniBadrTalicZabarat1980.bib
1269CabdMalikCasimiSamtNujumBayrut1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1269CabdMalikCasimiSamtNujumBayrut1998.bib
1269CabdMalikCasimiSamtNujumQahirat1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1269CabdMalikCasimiSamtNujumQahirat1960.bib
1269CabdMalikCasimiSamtNujumRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1269CabdMalikCasimiSamtNujumRiyad2013.bib
1286IcjazHusaynKunturiKashfHujubKalkuta1912,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1286IcjazHusaynKunturiKashfHujubKalkuta1912.bib
1286IcjazHusaynKunturiKashfHujubQum1989,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1286IcjazHusaynKunturiKashfHujubQum1989.bib
1293MahdiKujuriShiraziFawaidRijaliyyaSitayish2003,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1293MahdiKujuriShiraziFawaidRijaliyyaSitayish2003.bib
1293MahdiKujuriShiraziFawaidRijaliyyaSitayish2007,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1293MahdiKujuriShiraziFawaidRijaliyyaSitayish2007.bib
1306MullaCaliKanniTawdihMaqalMawlawi1882,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1306MullaCaliKanniTawdihMaqalMawlawi1882.bib
1306MullaCaliKanniTawdihMaqalMawlawi1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1306MullaCaliKanniTawdihMaqalMawlawi1960.bib
1307QannawjiAbjadCulumBayrut1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiAbjadCulumBayrut1999.bib
1307QannawjiAbjadCulumBayrut2016,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiAbjadCulumBayrut2016.bib
1307QannawjiAbjadCulumBuhawpal1878,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiAbjadCulumBuhawpal1878.bib
1307QannawjiAbjadCulumLahur1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiAbjadCulumLahur1983.bib
1307QannawjiAbjadCulumRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiAbjadCulumRiyad2013.bib
1307QannawjiAbjadCulumZakkar1978,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiAbjadCulumZakkar1978.bib
1307QannawjiHittaFiDhikrBayrut1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiHittaFiDhikrBayrut1985.bib
1307QannawjiHittaFiDhikrHalabi1987,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiHittaFiDhikrHalabi1987.bib
1307QannawjiHittaFiDhikrLahur1977,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiHittaFiDhikrLahur1977.bib
1307QannawjiHittaFiDhikrRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiHittaFiDhikrRiyad2013.bib
1307QannawjiLuqtaCajlanBayrut1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiLuqtaCajlanBayrut1985.bib
1307QannawjiLuqtaCajlanIstanbul1878,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiLuqtaCajlanIstanbul1878.bib
1307QannawjiLuqtaCajlanRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1307QannawjiLuqtaCajlanRiyad2013.bib
1313VanDyckIktifaQunucQahirat1896,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1313VanDyckIktifaQunucQahirat1896.bib
1313VanDyckIktifaQunucQum1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1313VanDyckIktifaQunucQum1988.bib
1313VanDyckIktifaQunucRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1313VanDyckIktifaQunucRiyad2013.bib
1315AbuMacaliKalbasiRasailRijaliyyaDiryati2001,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1315AbuMacaliKalbasiRasailRijaliyyaDiryati2001.bib
1315AbuMacaliKalbasiRasailRijaliyyaDiryati2007,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1315AbuMacaliKalbasiRasailRijaliyyaDiryati2007.bib
1315SalawiIstiqsaLiAhkbarMurrakush2017,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1315SalawiIstiqsaLiAhkbarMurrakush2017.bib
1315SalawiIstiqsaLiAhkbarQahirat1895,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1315SalawiIstiqsaLiAhkbarQahirat1895.bib
1315SalawiIstiqsaLiAhkbarQahirat1954,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1315SalawiIstiqsaLiAhkbarQahirat1954.bib
1315SalawiIstiqsaLiAhkbarQahirat1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1315SalawiIstiqsaLiAhkbarQahirat1997.bib
1315SalawiIstiqsaLiAhkbarQahirat2001,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1315SalawiIstiqsaLiAhkbarQahirat2001.bib
1318MuhammadSanusiMusamaratNayfar1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1318MuhammadSanusiMusamaratNayfar1983.bib
1318MuhammadSanusiMusamaratNayfar1994,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1318MuhammadSanusiMusamaratNayfar1994.bib
1330IbnMusaTabriziMiratKutubQum1986,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1330IbnMusaTabriziMiratKutubQum1986.bib
1330IbnMusaTabriziMiratKutubQum1993,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1330IbnMusaTabriziMiratKutubQum1993.bib
1332HassunBuraqiTarikhKufaBahr1937,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332HassunBuraqiTarikhKufaBahr1937.bib
1332HassunBuraqiTarikhKufaBahr1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332HassunBuraqiTarikhKufaBahr1960.bib
1332HassunBuraqiTarikhKufaBahr1968,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332HassunBuraqiTarikhKufaBahr1968.bib
1332HassunBuraqiTarikhKufaBahr1987,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332HassunBuraqiTarikhKufaBahr1987.bib
1332ZaynabFawwazDurrManthurBayrut1970,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332ZaynabFawwazDurrManthurBayrut1970.bib
1332ZaynabFawwazDurrManthurBayrut1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332ZaynabFawwazDurrManthurBayrut1999.bib
1332ZaynabFawwazDurrManthurKuwait1891,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332ZaynabFawwazDurrManthurKuwait1891.bib
1332ZaynabFawwazDurrManthurQahirat1896,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332ZaynabFawwazDurrManthurQahirat1896.bib
1332ZaynabFawwazDurrManthurQahirat2015,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1332ZaynabFawwazDurrManthurQahirat2015.bib
1334NajmDinTabasiRijalKhaqaniBahr1968,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1334NajmDinTabasiRijalKhaqaniBahr1968.bib
1334NajmDinTabasiRijalKhaqaniBahr1984,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1334NajmDinTabasiRijalKhaqaniBahr1984.bib
1335CabdRazzaqBaytarHilyatBayrut1993,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1335CabdRazzaqBaytarHilyatBayrut1993.bib
1335CabdRazzaqBaytarHilyatDimashq1961,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1335CabdRazzaqBaytarHilyatDimashq1961.bib
1335CabdRazzaqBaytarHilyatRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1335CabdRazzaqBaytarHilyatRiyad2013.bib
1338MuhammadFaridBeyBahjaQahirat1890,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1338MuhammadFaridBeyBahjaQahirat1890.bib
1338MuhammadFaridBeyBahjaRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1338MuhammadFaridBeyBahjaRiyad2013.bib
1338MuhammadFaridBeyTarikhHaqqi1981,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1338MuhammadFaridBeyTarikhHaqqi1981.bib
1338MuhammadFaridBeyTarikhQahirat2014,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1338MuhammadFaridBeyTarikhQahirat2014.bib
1338MuhammadFaridBeyTarikhRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1338MuhammadFaridBeyTarikhRiyad2013.bib
1339IsmacilBashaBaghdadiHadiyatBaghdad1972,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiHadiyatBaghdad1972.bib
1339IsmacilBashaBaghdadiHadiyatBayrut1990,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiHadiyatBayrut1990.bib
1339IsmacilBashaBaghdadiHadiyatIstanbul1951,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiHadiyatIstanbul1951.bib
1339IsmacilBashaBaghdadiHadiyatRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiHadiyatRiyad2013.bib
1339IsmacilBashaBaghdadiHadiyatTehran1967,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiHadiyatTehran1967.bib
1339IsmacilBashaBaghdadiHadiyatTehran1974,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiHadiyatTehran1974.bib
1339IsmacilBashaBaghdadiIdahKatib1945,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiIdahKatib1945.bib
1339IsmacilBashaBaghdadiIdahKatib1967,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiIdahKatib1967.bib
1339IsmacilBashaBaghdadiIdahKatib1972,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiIdahKatib1972.bib
1339IsmacilBashaBaghdadiIdahKatibXXXX,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiIdahKatibXXXX.bib
1339IsmacilBashaBaghdadiIdahRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1339IsmacilBashaBaghdadiIdahRiyad2013.bib
1341CabdHayyTalibiIclamBayrut1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1341CabdHayyTalibiIclamBayrut1999.bib
1345IbnJacfarKattaniRisalatDimashq1964,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1345IbnJacfarKattaniRisalatDimashq1964.bib
1346BadranMunadamatDimashq1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346BadranMunadamatDimashq1960.bib
1346BadranMunadamatDimashq1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346BadranMunadamatDimashq1985.bib
1346BadranMunadamatRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346BadranMunadamatRiyad2013.bib
1346MadaniMukhtasar,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346MadaniMukhtasar.bib
1346MadaniMukhtasarRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346MadaniMukhtasarRiyad2013.bib
1346ShaykhuShucaraBayrut1890,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346ShaykhuShucaraBayrut1890.bib
1346ShaykhuShucaraBayrut1925,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346ShaykhuShucaraBayrut1925.bib
1346ShaykhuShucaraBayrut1967,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346ShaykhuShucaraBayrut1967.bib
1346ShaykhuShucaraBayrut1982,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346ShaykhuShucaraBayrut1982.bib
1346ShaykhuShucaraBayrut1991,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346ShaykhuShucaraBayrut1991.bib
1346ShaykhuShucaraBayrut1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1346ShaykhuShucaraBayrut1999.bib
1347YamutShaciratBayrut1934,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1347YamutShaciratBayrut1934.bib
1347YamutShaciratHalab1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1347YamutShaciratHalab1998.bib
1347YamutShaciratJiza2019,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1347YamutShaciratJiza2019.bib
1351GhazziNahrHalab1991,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1351GhazziNahrHalab1991.bib
1351GhazziNahrQahirat1924,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1351GhazziNahrQahirat1924.bib
1351GhazziNahrQahirat2007,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1351GhazziNahrQahirat2007.bib
1351SarkisMucjamQahirat1928,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1351SarkisMucjamQahirat1928.bib
1351SarkisMucjamQahirat1980,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1351SarkisMucjamQahirat1980.bib
1354SadrTakmilatBayrut1986,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1354SadrTakmilatBayrut1986.bib
1354SadrTakmilatBayrut2008,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1354SadrTakmilatBayrut2008.bib
1354SadrTakmilatQum1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1354SadrTakmilatQum1985.bib
1355TahtawiTanbihBayrut1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1355TahtawiTanbihBayrut1960.bib
1355TahtawiTanbihDimashq1929,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1355TahtawiTanbihDimashq1929.bib
1355TahtawiTanbihRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1355TahtawiTanbihRiyad2013.bib
1356KalbasiSamaQazwini1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1356KalbasiSamaQazwini1998.bib
1359QummiKunaAmini1949,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1359QummiKunaAmini1949.bib
1359QummiKunaAmini1976,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1359QummiKunaAmini1976.bib
1359QummiKunaAmini1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1359QummiKunaAmini1988.bib
1359QummiKunaNajaf1956,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1359QummiKunaNajaf1956.bib
1359QummiKunaQum2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1359QummiKunaQum2004.bib
1360MakhlufShajaratBayrut1931,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1360MakhlufShajaratBayrut1931.bib
1360MakhlufShajaratBayrut1970,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1360MakhlufShajaratBayrut1970.bib
1360MakhlufShajaratCumar2007,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1360MakhlufShajaratCumar2007.bib
1360MakhlufShajaratKhayali2003,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1360MakhlufShajaratKhayali2003.bib
1360MakhlufShajaratKhayali2010,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1360MakhlufShajaratKhayali2010.bib
1360MakhlufShajaratQahirat1930,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1360MakhlufShajaratQahirat1930.bib
1368AminMustadrakatCamili1987,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1368AminMustadrakatCamili1987.bib
1371CamiliAcyanBayrut1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1371CamiliAcyanBayrut1960.bib
1371CamiliAcyanBayrut1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1371CamiliAcyanBayrut1983.bib
1372KurdKhitatBayrut1969,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1372KurdKhitatBayrut1969.bib
1372KurdKhitatDimashq1925,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1372KurdKhitatDimashq1925.bib
